,Tweet,Subjectivity,Polarity,Score
1256,We value the uniqueness of every individual who works for our company and the diversity they bring to our business.… ,0.4,0.0,Neutral
1257,Heartfailure remains as “malignant” as some of the most common cancers in both men and women. As… ,0.5,0.1,Positive
1258,Our Energy Challenge programme  develops scientific curiosity among children in Cambridge (U… ,0.0,0.0,Neutral
1259,PlasticWaste is a hot topic. And we’ve done something about it by changing the packaging we use with one of our su… ,0.8500000000000001,0.25,Positive
1260,NF1 is typically diagnosed in childhood and is caused by a change to a gene that interferes with the normal produc… ,0.575,-0.008333333333333331,Negative
1261,"SevereAsthmaPatientsDeserve a timely, formal diagnosis by an expert team in order to receive the best care:… ",0.3,1.0,Positive
1262,People with Type-2 diabetes are at risk for heartfailure. As we finish recognising HeartFailureAwarenessDay this… ,0.0,0.0,Neutral
1263,"ClimateChange threatens the environment, human health and business. One way we are addressing climate change is by… ",0.1,0.0,Neutral
1264,Our three sustainability pillars align with the  and we focus on where we can have the most impact.… ,0.5,0.5,Positive
1265,Sustainability puts health at the heart of our work. We focus on Access to Healthcare; Environmental Protection; a… ,0.0,0.0,Neutral
1266,"May is NeurofibromatosisAwarenessMonth. There are some signs and symptoms of NF1, a genetic condition, some of wh… ",0.0,0.0,Neutral
1267,We are determined to find the most effective options for breastcancer patients by exploring the specific features… ,0.47500000000000003,0.3666666666666667,Positive
1268,"SevereAsthmaPatientsDeserve a timely, straightforward referral process when their asthma cannot be managed in pri… ",0.375,0.375,Positive
1269,"Identifying whether a patient’s breast cancer has particular receptors present on its cells surface, or other chara… ",0.23611111111111108,0.013888888888888886,Positive
1270,"Metastatic Breast Cancer (MBC) is the most advanced stage of breast cancer (Stage IV), and occurs when cancer cells… ",0.55,0.45,Positive
1271,“No one should go through the horror of a second heart attack.” Find out how to reduce the risk at… ,0.0,0.0,Neutral
1272,The vision for every Employee Resource Group will differ based on the type of organization you work for and its cur… ,0.0,0.0,Neutral
1273,"NF1 is the most common neurological disorder caused by a single gene and occurs in one in every 3,000 births. We’r… ",0.4047619047619047,0.042857142857142864,Positive
1274,"As a company that recognises the strong connection between a healthy planet and healthy people, we support the call… ",0.5777777777777778,0.4777777777777778,Positive
1275,We join  in recognising HeartFailureAwarenessDay. It is critical that there is more awareness of this con… ,0.65,0.25,Positive
1276,Mentoring is a great way to support scientists and startups across our key hubs globally in support of local… ,0.5833333333333334,0.26666666666666666,Positive
1277,It’s the last day of ChinaBioPartnering in Shanghai. We continue to explore new lifesciences innovations and disc… ,0.2606060606060606,0.06818181818181818,Positive
1278,We are proud to once again support OvarianCancerDay. Check out their resources at  and… ,1.0,0.8,Positive
1279,Know the symptoms of ovariancancer. Knowledge is power. OvarianCancerDay ShareThePower ,0.0,0.0,Neutral
1280,Congratulations   and Tim Eisen for being elected as Fellows of the prestigious !… ,0.0,0.0,Neutral
1281,"On OvarianCancerDay, we want to ShareThePower by encouraging women to learn about ovariancancer. Nearly 4 out of… ",0.4,0.1,Positive
1282,It’s Day 1 of ChinaBioPartnering lifesciences conference in Shanghai. We’re looking forward to the keynote panel… ,0.0,0.0,Neutral
1283,"Today on WorldAsthmaDay, we are recognising the need to improve severeasthma services. Hear from the president of… ",0.0,0.0,Neutral
1284,OvarianCancerDay is an opportunity to help ensure every woman is aware of ovarian cancer. Don’t forget to… ,0.25,0.25,Positive
1285,Leukaemia is one of the most common cancers worldwide with ~437K new cases in 2018. As we advance scientific resea… ,0.48484848484848486,0.11212121212121212,Positive
1286,"Today we launch our 2nd StartUp Science Competition -  - for startups in Cambridge, UK. Wi… ",0.0,0.0,Neutral
1287,"Affecting an estimated 33.9 million people worldwide, severeasthma can be a serious life-threatening condition and… ",0.6666666666666666,-0.3333333333333333,Negative
1288,Thanks to our partners     for supporting the 2nd year of our StartUp… ,0.15,0.15,Positive
1289,Lift off! In collaboration with  we’ve sent nanoparticles to the International Space Station to study dru… ,0.0,0.0,Neutral
1290,"Ahead of OvarianCancerDay, learn how testing for mutations such as BRCA can help determine the potential risk of… ",0.75,0.0,Neutral
1291,This HeartFailureAwarenessDay we want the world to know that there is a direct link between heartfailure and type… ,0.4,0.1,Positive
1292,Meet the AstraZeneca team at ChinaBioPartnering in Shanghai this week. We’re always looking for opportunities to p… ,0.0,0.0,Neutral
1293,"Neurofibromatosis (NF) is a term for three genetic disorders: NF1, the most common type, NF2, and schwannomatosis.… ",0.5,0.1,Positive
1294,"As OvarianCancerDay approaches, it is important to ShareThePower by sharing knowledge. We continue to conduct res… ",1.0,0.4,Positive
1295,"A recent publication in  from our Discovery Sciences team and collaborators describes DISCOVER-Seq,… ",0.25,0.0,Neutral
1296,"Over the next six weeks, we’ll be highlighting the six guiding principles of the SevereAsthma Patient Charter beca… ",0.0,0.0,Neutral
1297,How much do you know about heartfailure? Learn more via HeartFailureAwarenessDay (coming up on 6 May) and by foll… ,0.35,0.35,Positive
1298,Congratulations  on your move to your new building on the  and for successfully completi… ,0.7022727272727273,0.4431818181818182,Positive
1299,Oncolytic viruses have the potential to be transformational in oncology. Today we announced a collaboration with… ,1.0,0.0,Neutral
1300,Thank you to everyone who joined us at last night’s joint  and  Spring Meeting in Cambridge. We e… ,0.06666666666666667,0.0,Neutral
1301,"ArtificialIntelligence has the potential to transform how we discover and develop new medicines, from speeding up… ",0.7272727272727273,0.06818181818181818,Positive
1302,New research commissioned from  published in  finds six healthpolicy interventions could trans… ,0.45454545454545453,0.13636363636363635,Positive
1303,$400 billion in benefits could be delivered by six beatNCDs policy interventions according to new research commiss… ,0.45454545454545453,0.13636363636363635,Positive
1304,Ovariancancer is the 7th most commonly diagnosed cancer in women worldwide. Understanding its many risk factors i… ,0.5,0.2333333333333333,Positive
1305,We’re looking   forward to hosting the joint  and  Spring Meeting in Cambridge today. We’ll be di… ,0.0,0.0,Neutral
1306,"Today, we announced a new collaboration with  to use ArtificialIntelligence and MachineLearning to… ",0.45454545454545453,0.13636363636363635,Positive
1307,The majority of ovariancancer patients are diagnosed at a metastatic stage and have poorer outcomes than patients… ,0.0,0.0,Neutral
1308,Full implementation of anti- tobacco policies could save 15 million young people from premature death according to… ,0.47500000000000003,0.22499999999999998,Positive
1309,Research commissioned by YoungHealthProgramme of policy modelling across 70 countries by  in … ,0.0,0.0,Neutral
1310,Our sustainability ambition is founded on making science accessible and operating in a way that recognises the conn… ,0.375,0.375,Positive
1311,"Earlier today, we announced a strong top-line financial performance in the first quarter of 2019: Product Sales of… ",0.39166666666666666,0.17083333333333334,Positive
1312,We have just announced a strong top-line financial performance in the first quarter of 2019. View our Q1 2019 Resul… ,0.35555555555555557,0.22777777777777777,Positive
1313,This month we’re celebrating the 20th anniversary of AstraZeneca. We take great pride in in how far our company has… ,0.5833333333333334,0.3,Positive
1314,"The founders of AZplus, our UK LGBTQ Employee Resource Group, defined four core areas that were important for empo… ",1.0,0.4,Positive
1315,"Our employees from around the globe did their bit for EarthDay at the weekend, with teams from Serbia, to Japan &amp;… ",0.0,0.0,Neutral
1316,The BReast CAncer susceptibility BRCA gene codes for proteins that repair DNA. Mutations in the BRCA gene are foun… ,0.0,0.0,Neutral
1317,A recent publication in  from  and our researchers describes a new method using blue lig… ,0.2681818181818182,0.04545454545454545,Positive
1318,"In HER2 positive breastcancer, a greater number of HER2 receptors can lead to faster growth and spread, but also p… ",0.5227272727272727,0.36363636363636365,Positive
1319,"In 2018, ~2.1 million people were newly diagnosed with breastcancer worldwide. Testing at diagnosis can detect mut… ",0.45454545454545453,0.13636363636363635,Positive
1320,"Diabetes and cardiovasculardisease often occur together, further increasing the burden of each disease. Our aim i… ",0.5,0.0,Neutral
1321,"How can scientists support or lead initiatives for LGBTQ inclusion in their organizations? Here’s how AZplus, our… ",0.0,0.0,Neutral
1322,"At the start of a collaboration, potential pressure points that may lead to disputes are unclear. Learn about forma… ",1.0,0.0,Neutral
1323,"It’s a reality for cardiovascular, renal and metabolic (CVRM) patients that there is an increased chance of overla… ",0.0,0.0,Neutral
1324,"Type2diabetes may be associated with multiple risk factors and a high burden of cardiovascular co-morbidities, wh… ",0.26999999999999996,0.08,Positive
1325,Thank you to the LCSM community for a valuable ELCC19. We want to continue the discussion on how online resources… ,0.0,0.0,Neutral
1326,Cardiovascular risk increases with the duration of diabetes. By partnering with healthcare professionals and thro… ,0.0,0.0,Neutral
1327,"Our research shows more than 1 in 3 search results for ""Immuno-Oncology for lung cancer"" resulted in news articles… ",0.5,0.5,Positive
1328,"., EVP and President, R&amp;D BioPharmaceuticals, received the 2019 PrixGalien Greece Scientific Research… ",0.0,0.0,Neutral
1329,"With more than 339 million people living with asthma, we’re pushing the boundaries of science to advance care for… ",0.5,0.5,Positive
1330,"A huge congratulations to , Executive Vice-President R&amp;D BioPharmaceuticals, for receiving the 2019… ",0.9,0.4000000000000001,Positive
1331,"Lung cancer patients and caregivers search online for information about their disease every day. Today, we're prese… ",0.0,0.0,Neutral
1332,"Tomorrow evening, , EVP R&amp;D BioPharmaceuticals, will be honoured with the 2019 PrixGalien Greece Scie… ",0.0,0.0,Neutral
1333,Patients with coronaryarterydisease and type2diabetes have an increased risk of cardiovascular events. We are co… ,0.0,0.0,Neutral
1334,We’re sharing our latest lungcancer research this week at ELCC19. Our presentations explore novel scientific appr… ,0.9,0.5,Positive
1335,Sunday was WorldHealthDay2019. Find out more about how becoming peer-educators in Brazil for our… ,0.675,0.475,Positive
1336,Our LGBTQ employee resource group AZplus began with just a few employees who saw an unmet need and grew into a net… ,0.1,-0.2,Negative
1337,"By addressing the common risk factors among metabolic, heart failure, arterial vascular and renal diseases, we coul… ",0.4,-0.30833333333333335,Negative
1338,Today is WorldHealthDay2019! Check out some of the hopes and dreams for the future of our new peer educators in Br… ,0.2897727272727273,0.06818181818181818,Positive
1339,Tomorrow is WorldHealthDay2019. You can find out more about the impact our YoungHealthProgramme with  has… ,0.5,0.5,Positive
1340,"Ahead of WorldHealthDay2019, meet some of our new peer educators in Brazil working with our YoungHealthProgramme… ",0.45454545454545453,0.13636363636363635,Positive
1341,"Patients with both CAD &amp; diabetes have an almost two times higher risk of CV death, heart attack or stroke than pat… ",0.5,0.25,Positive
1342,"New research from our collaboration with  and  published in Cell, draws on expertise… ",0.45454545454545453,0.13636363636363635,Positive
1343,"Jenna Bradley, Senior Research Scientist at  joins us for a Q&amp;A Session in the lead up to her presentation…",0.0,0.0,Neutral
1344,Great to hear Sir Greg Winter speaking at AccBioInnov2019 this week. If you want to learn more about the work of… ,0.625,0.65,Positive
1345,"As part of our overall commitment to the advancement of cardiovascular care, we continue to conduct research to tr… ",0.0,0.0,Neutral
1346,"Hypereosinophilic syndrome (HES) is a debilitating disease that causes progressive, potentially fatal tissue and or… ",1.0,0.0,Neutral
1347,Thank you  for facilitating insightful discussions on cancer research at another successful AACR19 meeting.… ,0.95,0.75,Positive
1348,70% of premature deaths in adults are associated with behaviours that began in childhood. We supported new research… ,0.45454545454545453,0.13636363636363635,Positive
1349,Close associations have been established between CVRM diseases. We are striving to go beyond treatment to help hea… ,0.0,0.0,Neutral
1350,This is the moment Natalia from  found out she had won the  STEM student of the Year award 2019! Wha…,0.0,0.0,Neutral
1351,The NF1 gene can mutate in several ways. These changes may correlate to the differing ways in which symptoms of NF… ,0.0,0.0,Neutral
1352,"Project Beacon, a collaboration with , is supporting the future development of talent in the… ",0.1875,0.125,Positive
1353,"While many patients with NF1 have mild symptoms, 20- 50% of people may develop plexiform neurofibromas. These beni… ",0.5,0.41666666666666663,Positive
1354,"Every day, DNA in our cells is damaged tens of thousands of times by natural causes and external factors. DNA damag… ",0.25,0.05,Positive
1355,Colleagues from  have done an amazing job organising AccBioInno2019 to bring together  and i…,0.9,0.6000000000000001,Positive
1356,Prof. Steve Jackson from  presents the opening keynote  Research and Innovation meeting in cambr…,0.0,0.0,Neutral
1357,"20 projects are currently underway as part of Project Beacon, a collaborative initiative between the University of… ",0.4,0.0,Neutral
1358,‘There is an overwhelming focus on secondary prevention’ says  of . A new  paper as… ,0.5848484848484848,0.11212121212121212,Positive
1359,NF1 is caused by mutations in the NF1 gene. These can be passed from parent to child or happen spontaneously aroun… ,0.9,0.6,Positive
1360,"At AACR19, we're presenting new ImmunoOncology research and what it means for the future of cancer treatment. Op… ",0.2897727272727273,0.06818181818181818,Positive
1361,"Neurofibromatosis type 1, or NF1, is a genetic condition that causes benign tumours to develop in the nervous sys… ",0.0,0.0,Neutral
1362,"Senior Principal Scientist, Qing-Dong Wang, discusses his recent publication in :… ",0.25,0.0,Neutral
1363,Biomarkers are integral to understanding the genetic makeup of patients and how they may respond to targeted thera… ,0.0,0.0,Neutral
1364,We’re breaking down the science behind the cancer data being presented at AACR19. Follow our ScienceFromAtoZ thr… ,0.49444444444444446,-0.2777777777777778,Negative
1365,‘The biggest NCD challenge is that it has not been on the agenda at all’ says  of . Ne… ,0.0,0.0,Neutral
1366,"This week we proudly fly the Transgender Flag at our Wilmington, DE site in honor of Transgender Day of Visibility on Ma…",0.9,0.8,Positive
1367,"At AACR19, we’re presenting 28 abstracts on our latest next-generation ImmunoOncology research. We are exploring… ",0.9,0.5,Positive
1368,Antibody-drug conjugates – or ADCs for short – are designed to have the precise targeting ability of a monoclonal a… ,0.55,0.2,Positive
1369,We are thrilled to be building on our long-standing heritage in breast cancer through our collaboration announced t… ,0.7,0.6,Positive
1370,New research supported by our YoungHealthProgramme reviews current policy around NCD prevention in 10 countries… ,0.42727272727272725,0.06818181818181818,Positive
1371,"Thank you to the researchers, doctors, people with the disease and carers in the Alzheimers community who attended… ",0.0,0.0,Neutral
1372,"Attending the Boao Forum for Asia in the Hainan Province, Leon Wang, EVP, International and President of AstraZenec… ",0.0,0.0,Neutral
1373,Ethics and transparency is a key pillar of our approach to sustainability. In the  data released today we… ,1.0,0.0,Neutral
1374,Patient engagement and participation in research can deepen our understanding of Alzheimers disease. Identifying t… ,0.0,0.0,Neutral
1375,The number of people affected by Alzheimers disease and related dementia is projected to increase to 131 million b… ,0.4,0.0,Neutral
1376,"New research from our collaboration with , published today, sheds new light on the role of liver mac… ",0.5363636363636363,0.22424242424242424,Positive
1377,"Growing evidence shows the numerous relationships that exist among metabolic, heart failure, arterial vascular and… ",0.4,-0.15833333333333335,Negative
1378,We are attending ADPD2019 this week alongside international Alzheimers and Parkinson’s disease researchers. Scien… ,0.0,0.0,Neutral
1379,We’re pleased to present 84 abstracts from our cancer research at AACR19 this week. Our data will highlight the e… ,0.5,0.25,Positive
1380,“We believe that significant patient benefit can be realised in China and across the world by collaborating openly… ,0.875,0.375,Positive
1381,"Cardiovascular, renal and metabolic (CVRM) patients often have overlapping diseases and associated risk factors. A… ",0.0,0.0,Neutral
1382,Disputes may be inevitable at some point during a collaboration due to the dynamic and evolving nature of the partn… ,0.513888888888889,-0.041666666666666664,Negative
1383,"At AstraZeneca, we are focused on improving heart health. Rodrigo Gribble, VP Cardiovascular, explains how we are w… ",0.0,0.0,Neutral
1384,"WE MADE IT❣️Thank you to every single person in our ever-growing SoMe family for following, liking, and retweeting. This i…",0.15714285714285714,-0.03571428571428571,Negative
1385,Carrots and Cardiology SoMe ACC19 ,0.0,0.0,Neutral
1386,How can we help improve these patient statistics? We are working closely with cardiologists and HCPs to help find n… ,0.0,0.0,Neutral
1387,"We are excited to celebrate this milestone investment to strengthen our commitment to patients, innovation and tale… ",0.75,0.375,Positive
1388,A recent  paper in collaboration with  demonstrates how activation of AMPK in white fat tissu… ,0.125,0.0,Neutral
1389,Thank you to everyone who joined us at ACC19! We look forward to advancing our research with the aim of improving… ,0.0,0.0,Neutral
1390,Research shows that BRCA mutations can be acquired or inherited from both parents. Testing for BRCA mutations can… ,0.0,0.0,Neutral
1391,"To address cardiovascular, renal and metabolic diseases, we strive to deliver transformative science that aims to i… ",0.0,0.0,Neutral
1392,Surgical intervention (PCI) is the preferred therapy to unblock blood vessels in patients undergoing a STEMI… ,0.0,0.0,Neutral
1393,"BRCA mutations increase the risk of developing ovariancancer, and other cancers, in women. Our mission is to find… ",0.375,-0.125,Negative
1394,"Type-2 diabetes patients may not know all the risks of complications, such as heartfailure. Awareness and action… ",0.5,0.0,Neutral
1395,"Data shows that cardiovascular, renal and metabolic diseases are interlinked. To support a holistic treatment appro… ",0.0,0.0,Neutral
1396,Our research programme aims to help advance future clinical practice with preventive therapies for the treatment of… ,0.125,0.0,Neutral
1397,"In 2018, more than 295,000 women were diagnosed with ovariancancer. For newly-diagnosed advanced cases, the primar… ",0.55,0.45,Positive
1398,45% of you said some/many of your patients have T2D and heart failure. HF incidence in patients with diabetes is si… ,0.3,-0.3166666666666667,Negative
1399,Real-world data from our TIGRIS study identified key predictors of recurrent cardiovascular events in patients who… ,1.0,0.0,Neutral
1400,"At AstraZeneca, we’re working to help improve the lives of patients who have previously suffered a heart attack. Ro… ",0.16666666666666666,-0.16666666666666666,Negative
1401,How many of your patients have both type-2 diabetes and heart failure? ACC19,0.4,0.09166666666666665,Positive
1402,The financial burden of recurrent cardiovascular disease is far reaching. We are committed to help reduce the burde… ,0.5,0.05,Positive
1403,Real-world evidence suggests despite receiving current care standards older patients with cardiovascular disease an… ,0.3666666666666667,0.08333333333333333,Positive
1404,CRUK’s important contribution to the UK life science ecosystem was recognised in last year’s Life Sciences Sector deal ht…,0.5333333333333333,0.2,Positive
1405,"At ACC19 we’ll present trial results and real-world evidence across metabolic, heart failure, arterial vascular an… ",0.15,-0.15833333333333335,Negative
1406,"Along with cardiologists around the globe, we agree there may be room to improve secondary prevention after a… ",0.3,-0.3,Negative
1407,"According to cardiologists, reducing the risk of a recurrent event for patients who have suffered a heart attack ma… ",0.0,0.0,Neutral
1408,BRCA mutations can be inherited and are seen in approx. 60% of all cases of inherited breastcancer. Our research i… ,0.0,0.0,Neutral
1409,We're determined to advance our understanding of disease biology to uncover novel drivers for the diseases we aim t… ,0.0,0.0,Neutral
1410,AstraZeneca confirms we no longer advertise on the Tucker Carlson show and we will not be advertising on this program in…,0.0,0.0,Neutral
1411,BReast CAncer susceptibility (BRCA) gene codes for proteins that repair DNA. If mutations appear in the BRCA gene t… ,0.0,0.0,Neutral
1412,We are determined to find the most effective options for breastcancer patients by exploring the specific features… ,0.47500000000000003,0.3666666666666667,Positive
1413,We speak to three of 's senior female leaders about how pharma can encourage and support more women to pursue…,0.3333333333333333,0.25,Positive
1414,We see inclusion and diversity as a business imperative and leadership capability. Our people make our business inn… ,0.0,0.0,Neutral
1415,"We promote a culture of diversity, respect, and equal opportunity, where individual success depends only on persona… ",0.4125,0.075,Positive
1416,BalanceForBetter WomenInSTEM IWD2019 ,0.0,0.0,Neutral
1417,"We were selected for the 2019 Bloomberg Gender-Equality Index. As of 2018, women are 50.1% of our workforce and 44.… ",0.0,0.0,Neutral
1418,CASE PhD student &amp; postdoc  is bettering her research by collaborating between academia &amp; industry with …,0.0,0.0,Neutral
1419,"International Women's Day is a global day celebrating the social, economic, cultural and political achievements of… ",0.07777777777777778,0.05555555555555556,Positive
1420,People perform better in environments where they feel safe and empowered. Our inclusive and ethical business cultur… ,0.5333333333333333,0.39999999999999997,Positive
1421,"We’re aiming to help improve outcomes for patients with the hardest-to-treat cancers, including PancreaticCancer ",0.0,0.0,Neutral
1422,The health of our planet impacts all life. Find out more about how we are following the science to conserve natural… ,0.3,0.25,Positive
1423,Patients like Gil are the reason René and other researchers here at AstraZeneca follow the science each day. They a… ,0.375,-0.125,Negative
1424,"“I joined AstraZeneca for the science” - René van der Merwe, VP, Clinical Respiratory. With multiple close family m… ",0.0,0.0,Neutral
1425,PancreaticCancer is the 12th most common cancer worldwide and the need for new therapies is greater than ever ,0.48863636363636365,0.2090909090909091,Positive
1426,"Christe Fraser, Safety Specialist at AstraZeneca spoke to Katarina Ageborg, EVP,  Sustainability about how she view… ",0.0,0.0,Neutral
1427,Health is at the heart of our business. We aim to address the global burden of non-communicable diseases and improv… ,0.0,0.0,Neutral
1428,We believe our approach to sustainability can have the greatest positive impact on six of the UN Sustainable Develo… ,0.7727272727272727,0.6136363636363636,Positive
1429,Our sustainability approach is built around three pillars that put health at the heart of our work. We lead with he… ,0.0,0.0,Neutral
1430,"“It’s like living with the fear that my next asthma attack will be my last.” Researchers like René, VP Clinical Respirat…",0.03333333333333333,0.0,Neutral
1431,We are only now beginning to see the power of functional genomics to better understand disease.  Working with partners …,0.75,0.25,Positive
1432,"Pascal Soriot, Executive Director and Chief Executive Officer, shares his path forward following this week’s Senate Fina…",0.1,0.0,Neutral
1433,A unique chance to join the team and shape how we are harnessing AI MachineLearning and advanced analytics in Oncology …,0.8,0.3875,Positive
1434,How do you become a leader in pharma? What culture should you create? What is the view like from the top? 's…,0.5,0.5,Positive
1435,There are two main types of heartfailure: reduced ejection fraction (HFrEF) and preserved ejection fraction (HFpEF… ,0.3333333333333333,0.16666666666666666,Positive
1436,"Entrepreneurial skills – nature or nurture? In our upcoming webinar, Maria Ferguson and Tarquin Bennett-Coles will share th…",0.0,0.0,Neutral
1437,Heartfailure is a major cause of death among people with cardiovascular disease. ,0.5,0.0625,Positive
1438,"Heartfailure impacts millions, yet few understand it. We aim to help improve patient outcomes. Learn about it here… ",0.1,-0.2,Negative
1439,"Did you know that we have committed to moving 100% of our vehicle fleet across Europe, North America &amp; Japan to hyb… ",0.0,0.0,Neutral
1440,"We are one of the leading companies earning a position on ’s Climate Change A List, which is spearheading corpo… ",0.0,0.0,Neutral
1441,We are one of only six companies worldwide to achieve a place on the  A List for both Climate and Water Securit… ,1.0,0.0,Neutral
1442," we are delighted to host the third  Cell Bases Screening meeting, and the meeting of the Nordic Chem…",0.35,0.35,Positive
1443,"Today we are proudly present at  (UK). Across three days, over 1700 students from 170 global universit… ",0.0,0.0,Neutral
1444,"Today in the context of SwedenIndiaInnovationPartnership that was signed between Sweden and India last year, I can sa…",0.06666666666666667,0.0,Neutral
1445,7 selected startups showcasing their products for the Unnati Open Innovation Challenge. The startups will be pitching to …,0.5,0.0,Neutral
1446,"Can a deeply interconnected ecosystem of clinicians, non-profit orgs such as Catapults, Pharma, and collaboratively-min…",0.45,0.0,Neutral
1447,Jane Osbourn and Tris Vaughn discuss their experiences of working with Greg Winter in this week’s Cambridge Indepen… ,0.0,0.0,Neutral
1448,"Last October, the Academy hosted a conference as part of  ongoing 'Breakthrough science and technologies' confer…",0.06666666666666667,0.0,Neutral
1449,How do you design a trial to study the effects of a new therapeutic modality? Prof Li-Ming Gan explains the approac… ,0.45454545454545453,0.13636363636363635,Positive
1450,"In a recent  research paper with AstraZeneca scientist, Hani Gabra, the use of radiomics to stratif… ",0.25,0.0,Neutral
1451,"DNA damage response (DDR) helps protect DNA in a healthy body, but defects can lead to cancer developing. By inhibi… ",0.5,0.5,Positive
1452,Up to 20% of men with advanced prostatecancer may develop castration-resistant prostate cancer within 5 years of f… ,0.6,0.4,Positive
1453,BRCA mutations can appear in men and women and can increase risk of prostatecancer and breastcancer. Research ha… ,0.0,0.0,Neutral
1454,Testing for the presence and type of BRCA mutation can help assess an increased risk of several cancers including… ,0.0,0.0,Neutral
1455,"We’re attending ASCOGU to discuss the latest research in genitourinary cancers, which means we’ll be helping to ex… ",0.9,0.5,Positive
1456,"Earlier today, we announced a very strong financial performance in the final quarter of 2018 incl. (at CER) Product… ",0.6133333333333333,0.14083333333333334,Positive
1457,We have just announced a very strong financial performance in the final quarter of 2018. View our Full-Year and Q4… ,0.6511111111111111,0.1877777777777778,Positive
1458,"This Heart Failure Awareness Week, we’re joining  to help raise awareness of heartfailure and prevention. Check ou…",0.3,-0.3166666666666667,Negative
1459,We believe innovative analytics are the future. They have already taken us to the cusp of remarkable changes in the… ,0.625,0.4166666666666667,Positive
1460,How are we changing the way we design and perform our early clinical trials? By improving the design and the value… ,0.3,0.1,Positive
1461,Today is the international day of women &amp; girls in science. The  Active Science programme combines sport with sci…,0.3,-0.06666666666666667,Negative
1462,"In honor of BlackHistoryMonth, our Wilmington site is illuminated in the colors of the Pan-African flag. We thank the d…",0.0,0.0,Neutral
1463,"Helen Tomkinson of  works in clinical pharmacology, one of the fields in which our recent skills report said we mo…",0.25,0.0,Neutral
1464,"""Basically, making a difference. It's probably my favorite thing about science, it's just raw potential,"" says Hann… ",0.8205128205128206,0.08974358974358974,Positive
1465,". our Head of Oncology R&amp;D says: ""There is a great deal of support to enable women to succeed and I… ",0.75,0.8,Positive
1466,. WomeninScience4SDGs WomenInScience WomenInSTEM ,0.0,0.0,Neutral
1467,Today we join WomeninScience4SDGs to recognise that long-standing biases and gender stereotypes are still steering… ,0.0,0.0,Neutral
1468,😊 ,0.0,0.0,Neutral
1469,"Cambridge (UK) is where our global HQ is, and one of our main Science Centers. We proudly sponsor the Cambridge Sci… ",0.4444444444444444,0.32222222222222224,Positive
1470,"Jonathan  is Principal Scientist, Bioinformatics Oncology R&amp;D at AstraZeneca. Are you passionate about scien… ",0.8500000000000001,-0.05,Negative
1471,. enjoying this hotly debated motion with thanks to our sponsors  - Prof Fiona Watt encouraging i…,0.55,0.31666666666666665,Positive
1472,Ultan  concludes that the benefits for patients from gene-editing are not just in the future but happenin… ,0.125,0.0,Neutral
1473,"A barrier to using CRISPR in the clinic has been the potential for editing outside the intended gene. VIVO, a tech… ",0.525,0.0,Neutral
1474,"CRISPR is one of the greatest advances in science in the 21st century. As part of our R&amp;D effort, we focus on devel… ",0.5,0.5,Positive
1475,"Ultan McDermott , Chief Scientist, Oncology at AstraZeneca, argues that CRISPR/Cas9 gives the ability to t… ",0.0,0.0,Neutral
1476,"Tonight, we join  to debate to what extent the genetic modification of human beings will be possible… ",0.1,0.0,Neutral
1477,Structural analysis of a class of highly selective PI3Kϒ inhibitors reveals binding to an active site of PI3Kϒ …,0.57,0.013333333333333336,Positive
1478,Our scientists have a new publication  in  that announces the discovery of a n… ,0.45454545454545453,0.13636363636363635,Positive
1479,"We’ve joined forces with industry, academic and public sector leaders  to help answer big qu… ",0.05555555555555556,0.0,Neutral
1480,Our commitment to water security goes beyond our manufacturing processes. At the building site for our future facil… ,0.125,0.0,Neutral
1481,Exciting senior role at CRUK-AstraZeneca Functional Genomics Centre - a new centre of excellence  for CRIS…,0.6272727272727273,0.21818181818181817,Positive
1482,We’re not tackling environmental challenges alone. Recognised by  for combating climate change in our supply ch… ,0.0,0.0,Neutral
1483,"Every year, our rainwater harvesting programme in Wuxi, China saves 6,000 cubic metres of water in a highly water-s… ",0.5399999999999999,0.16,Positive
1484,We’re proud to have been recognized by  as a corporate leader for water stewardship with a position on their Wa… ,0.5,0.4,Positive
1485,"“I’d like you to take away the very human approach, and the very humble approach, taken by the senior leadership at …",0.325,-0.13,Negative
1486,Young investigators can apply now for the SITC- Immunotherapy in Lung Cancer (Early Stage NSCLC) Clinical Fellow…,0.35,0.1,Positive
1487,"Do you have a paper on cellularTargetEngagement or targetDeconvolution?

 guest editors, Dr Martin Main - of Med…",0.3333333333333333,0.16666666666666666,Positive
1488,Delighted to be involved in 19 of the Centres for Doctoral Training. We know that the best science doesn’t happen i… ,0.5,0.85,Positive
1489,We are tackling unanswered questions to better understand the science of oncology and one day eliminate cancer as… ,0.35,0.2,Positive
1490,"On WorldCancerDay, we are proud to share Dave Fredrickson’s IAmAndIWill commitment. As our Global Head of Oncolog… ",0.5,0.4,Positive
1491,This excellent  article by David Asai -  - is being shared by our scientists on our i… ,1.0,1.0,Positive
1492,It’s important to us to reflect and celebrate success. We recently hosted the IMED Science Awards which gave us an… ,0.4166666666666667,0.2333333333333333,Positive
1493,We strive to deepen our scientific understanding of cancer across four key pillars to develop and provide innovati… ,1.0,0.0,Neutral
1494,"Prevention, early detection &amp; treatment are key to one day eliminating cancer as a cause of death. We all have an… ",0.65,0.05,Positive
1495,Our long read 'The dawn of new era in chronic kidney disease'  describes how our scientists… ,0.42727272727272725,0.043181818181818175,Positive
